id,site,block,patch,p.pos,trt,pop,fam,esurv,july.stage,july.height,july.leaf,herbivory.category,disease.category,fall.stage,branch.number,seed.pods,browsed
330,ACNW,9,3,2,competition,GRE,12,0,0,0,0,?,?,0,0,0,0
331,ACNW,9,3,3,competition,GRE,36,0,0,0,0,?,?,0,0,0,0
332,ACNW,9,3,4,competition,GRE,34,1,1,21.5,3,3,3,1,1,0,0
333,ACNW,9,4,1,removal,KZA,25,0,0,0,0,?,?,0,0,0,0
334,ACNW,9,4,2,removal,KZA,26,0,0,0,0,?,?,0,0,0,0
335,ACNW,9,4,3,removal,KZA,3,0,0,0,0,?,?,0,0,0,0
336,ACNW,9,4,4,removal,KZA,18,1,1,9,5,1,4,0,0,0,0
337,ACNW,9,5,1,competition,KZA,25,0,0,0,0,?,?,0,0,0,0
338,ACNW,9,5,2,competition,KZA,26,1,1,14.5,3,1,4,1,1,0,0
339,ACNW,9,5,3,competition,KZA,3,1,1,16,3,1,3,0,0,0,0
340,ACNW,9,5,4,competition,KZA,18,1,1,12,3,1,3,0,0,0,0
341,ACNW,9,6,1,competition,GCD,24,0,0,0,0,?,?,0,0,0,0
342,ACNW,9,6,2,competition,GCD,35,0,0,0,0,?,?,0,0,0,0
343,ACNW,9,6,3,competition,GCD,34,0,0,0,0,?,?,0,0,0,0
344,ACNW,9,6,4,competition,GCD,21,1,1,?,1,1,4,0,0,0,1
345,ACNW,9,7,1,removal,TYS,28,0,0,0,0,?,?,0,0,0,0
346,ACNW,9,7,2,removal,TYS,2,0,0,0,0,?,?,0,0,0,0
347,ACNW,9,7,3,removal,TYS,15,1,1,12,4,1,3,0,0,0,0
348,ACNW,9,7,4,removal,TYS,1,0,0,0,0,?,?,0,0,0,0
349,ACNW,9,8,1,competition,CRA,18,0,0,0,0,?,?,0,0,0,0
350,ACNW,9,8,2,competition,CRA,3,0,0,0,0,?,?,0,0,0,0
351,ACNW,9,8,3,competition,CRA,8,1,1,?,1,4,4,1,0,0,0
352,ACNW,9,8,4,competition,CRA,35,0,0,0,0,?,?,0,0,0,0
353,ACNW,9,9,1,removal,CRA,18,0,0,0,0,?,?,0,0,0,0
354,ACNW,9,9,2,removal,CRA,3,0,0,0,0,?,?,0,0,0,0
355,ACNW,9,9,3,removal,CRA,8,1,1,26,6,3,3,1,1,0,0
356,ACNW,9,9,4,removal,CRA,35,0,0,0,0,?,?,0,0,0,0
357,ACNW,9,10,1,competition,TYS,28,1,1,19,3,3,3,0,0,0,0
358,ACNW,9,10,2,competition,TYS,2,0,1,24.5,2,1,3,0,0,0,0
359,ACNW,9,10,3,competition,TYS,15,0,1,16,3,1,3,0,0,0,0
360,ACNW,9,10,4,competition,TYS,1,1,1,?,2,3,3,1,1,0,1
361,ACNW,10,1,1,removal,CRA,27,0,0,0,0,?,?,0,0,0,0
362,ACNW,10,1,2,removal,CRA,30,1,0,0,0,?,?,0,0,0,0
363,ACNW,10,1,3,removal,CRA,9,0,0,0,0,?,?,0,0,0,0
364,ACNW,10,1,4,removal,CRA,2,0,0,0,0,?,?,0,0,0,0
365,ACNW,10,2,1,competition,CRA,27,1,0,0,0,?,?,0,0,0,0
366,ACNW,10,2,2,competition,CRA,30,1,1,?,1,4,4,0,0,0,0
367,ACNW,10,2,3,competition,CRA,9,0,0,0,0,?,?,0,0,0,0
368,ACNW,10,2,4,competition,CRA,2,1,1,18,4,3,3,0,0,0,0
369,ACNW,10,3,1,removal,TYS,4,1,0,0,0,?,?,0,0,0,0
370,ACNW,10,3,2,removal,TYS,11,1,1,4.5,2,1,4,1,1,0,0
371,ACNW,10,3,3,removal,TYS,40,0,0,0,0,?,?,0,0,0,0
372,ACNW,10,3,4,removal,TYS,33,0,0,0,0,?,?,0,0,0,0
373,ACNW,10,4,1,competition,GCD,15,0,0,0,0,?,?,0,0,0,0
374,ACNW,10,4,2,competition,GCD,4,1,1,12,4,1,3,0,0,0,0
375,ACNW,10,4,3,competition,GCD,27,1,1,13,3,3,3,1,1,0,0
376,ACNW,10,4,4,competition,GCD,32,1,1,10,3,3,3,1,1,0,0
377,ACNW,10,5,1,removal,KZA,33,0,0,0,0,?,?,0,0,0,0
378,ACNW,10,5,2,removal,KZA,21,0,0,0,0,?,?,0,0,0,0
379,ACNW,10,5,3,removal,KZA,17,1,1,17,4,1,4,1,1,0,0
380,ACNW,10,5,4,removal,KZA,6,0,0,0,0,?,?,0,0,0,0
381,ACNW,10,6,1,competition,TYS,4,0,0,0,0,?,?,0,0,0,0
382,ACNW,10,6,2,competition,TYS,11,1,1,?,1,1,1,1,1,0,1
383,ACNW,10,6,3,competition,TYS,40,1,1,15.5,4,2,3,1,1,0,0
384,ACNW,10,6,4,competition,TYS,33,0,0,0,0,?,?,0,0,0,0
385,ACNW,10,7,1,removal,GCD,15,0,0,0,0,?,?,0,0,0,0
386,ACNW,10,7,2,removal,GCD,4,0,0,0,0,?,?,0,0,0,0
387,ACNW,10,7,3,removal,GCD,27,1,1,22.5,5,3,3,1,1,0,1
388,ACNW,10,7,4,removal,GCD,32,0,0,0,0,?,?,0,0,0,0
389,ACNW,10,8,1,competition,KZA,33,1,1,10,2,1,1,0,0,0,0
390,ACNW,10,8,2,competition,KZA,21,1,0,0,0,?,?,1,1,0,1
391,ACNW,10,8,3,competition,KZA,17,1,1,24,6,1,3,0,0,0,1
392,ACNW,10,8,4,competition,KZA,6,0,0,0,0,?,?,0,0,0,0
393,ACNW,10,9,1,removal,GRE,21,0,0,0,0,?,?,0,0,0,0
394,ACNW,10,9,2,removal,GRE,29,0,0,0,0,?,?,0,0,0,0
395,ACNW,10,9,3,removal,GRE,16,0,0,0,0,?,?,0,0,0,0
396,ACNW,10,9,4,removal,GRE,5,0,0,0,0,?,?,0,0,0,0
397,ACNW,10,10,1,competition,GRE,21,1,1,26,4,3,3,0,0,0,0
398,ACNW,10,10,2,competition,GRE,29,1,1,13,4,2,3,1,1,0,0
399,ACNW,10,10,3,competition,GRE,16,0,0,0,0,?,?,0,0,0,0
400,ACNW,10,10,4,competition,GRE,5,1,1,17.5,6,3,2,2,1,0,0
401,CERA,1,1,1,removal,KZA,22,0,0,0,0,?,?,0,0,0,0
402,CERA,1,1,2,removal,KZA,38,0,0,0,0,?,?,0,0,0,0
403,CERA,1,1,3,removal,KZA,34,0,0,0,0,?,?,0,0,0,0
404,CERA,1,1,4,removal,KZA,11,0,0,0,0,?,?,0,0,0,0
405,CERA,1,2,1,competition,CRA,37,1,1,68,13,1,2,4,0,0,1
406,CERA,1,2,2,competition,CRA,4,1,1,59.5,11,1,1,4,0,0,1
407,CERA,1,2,3,competition,CRA,40,1,1,60.5,13,1,1,4,0,0,1
408,CERA,1,2,4,competition,CRA,26,1,1,58,11,1,1,4,0,0,1
409,CERA,1,3,1,competition,GRE,28,0,0,0,0,?,?,0,0,0,0
410,CERA,1,3,2,competition,GRE,30,0,0,0,0,?,?,0,0,0,0
411,CERA,1,3,3,competition,GRE,19,0,0,0,0,?,?,0,0,0,0
412,CERA,1,3,4,competition,GRE,24,1,0,0,0,?,?,0,0,0,1
413,CERA,1,4,1,competition,GCD,26,0,0,0,0,?,?,0,0,0,0
414,CERA,1,4,2,competition,GCD,24,0,0,0,0,?,?,0,0,0,0
415,CERA,1,4,3,competition,GCD,40,1,1,51,17,3,2,5,3,16,0
416,CERA,1,4,4,competition,GCD,18,1,1,36,9,3,3,0,0,0,1
417,CERA,1,5,1,removal,GRE,21,0,0,0,0,?,?,0,0,0,0
418,CERA,1,5,2,removal,GRE,7,0,0,0,0,?,?,0,0,0,0
419,CERA,1,5,3,removal,GRE,35,0,0,0,0,?,?,0,0,0,0
420,CERA,1,5,4,removal,GRE,23,0,0,0,0,?,?,0,0,0,0
421,CERA,1,6,1,competition,TYS,4,0,0,0,0,?,?,0,0,0,0
422,CERA,1,6,2,competition,TYS,16,1,1,47.5,10,2,3,4,0,0,1
423,CERA,1,6,3,competition,TYS,12,1,1,0,0,1,2,4,0,0,1
424,CERA,1,6,4,competition,TYS,38,1,1,25,?,1,2,4,0,0,1
425,CERA,1,7,1,removal,CRA,37,0,0,0,0,?,?,0,0,0,0
426,CERA,1,7,2,removal,CRA,4,0,0,0,0,?,?,0,0,0,0
427,CERA,1,7,3,removal,CRA,40,0,0,0,0,?,?,0,0,0,0
428,CERA,1,7,4,removal,CRA,26,0,0,0,0,?,?,0,0,0,0
429,CERA,1,8,1,competition,CRA,10,1,1,57.5,10,1,1,0,0,0,0
430,CERA,1,8,2,competition,CRA,13,0,0,0,0,?,?,0,0,0,0
431,CERA,1,8,3,competition,CRA,5,1,1,15,5,1,4,0,0,0,0
432,CERA,1,8,4,competition,CRA,9,1,1,52.5,9,1,2,0,0,0,0
433,CERA,1,9,1,competition,KZA,22,1,1,34,7,1,2,4,1,2,0
434,CERA,1,9,2,competition,KZA,38,1,1,22.5,5,1,3,0,0,0,0
435,CERA,1,9,3,competition,KZA,34,1,1,50,9,2,3,4,1,58,0
436,CERA,1,9,4,competition,KZA,11,0,0,0,0,?,?,0,0,0,0
437,CERA,1,10,1,removal,GRE,28,0,0,0,0,?,?,0,0,0,0
438,CERA,1,10,2,removal,GRE,30,0,0,0,0,?,?,0,0,0,0
439,CERA,1,10,3,removal,GRE,19,0,0,0,0,?,?,0,0,0,0
440,CERA,1,10,4,removal,GRE,24,0,0,0,0,?,?,0,0,0,0
441,CERA,1,11,1,removal,KZA,18,0,0,0,0,?,?,0,0,0,0
442,CERA,1,11,2,removal,KZA,27,0,0,0,0,?,?,0,0,0,0
443,CERA,1,11,3,removal,KZA,39,0,0,0,0,?,?,0,0,0,0
444,CERA,1,11,4,removal,KZA,31,0,0,0,0,?,?,0,0,0,0
445,CERA,1,12,1,competition,GRE,21,1,1,49,19,1,2,0,0,0,0
446,CERA,1,12,2,competition,GRE,7,1,1,14.5,4,1,4,4,0,0,1
447,CERA,1,12,3,competition,GRE,35,0,0,0,0,?,?,0,0,0,0
448,CERA,1,12,4,competition,GRE,23,1,1,15,5,2,4,0,0,0,0
449,CERA,1,13,1,competition,TYS,30,0,0,0,0,?,?,0,0,0,0
450,CERA,1,13,2,competition,TYS,31,1,1,32,7,2,2,4,0,0,1
451,CERA,1,13,3,competition,TYS,2,1,1,23.5,6,2,2,3,1,4,0
452,CERA,1,13,4,competition,TYS,14,1,1,23,5,2,2,3,1,8,0
453,CERA,1,14,1,removal,GCD,7,0,0,0,0,?,?,0,0,0,0
454,CERA,1,14,2,removal,GCD,30,0,0,0,0,?,?,0,0,0,0
455,CERA,1,14,3,removal,GCD,22,0,0,0,0,?,?,0,0,0,0
456,CERA,1,14,4,removal,GCD,39,0,0,0,0,?,?,0,0,0,0
457,CERA,1,15,1,competition,KZA,18,1,1,15,3,1,4,1,1,0,0
458,CERA,1,15,2,competition,KZA,27,1,1,25.5,4,1,3,0,0,0,0
459,CERA,1,15,3,competition,KZA,39,1,1,44,7,1,2,4,1,7,0
460,CERA,1,15,4,competition,KZA,31,0,0,0,0,?,?,0,0,0,0
461,CERA,1,16,1,removal,CRA,10,0,0,0,0,?,?,0,0,0,0
462,CERA,1,16,2,removal,CRA,13,0,0,0,0,?,?,0,0,0,0
463,CERA,1,16,3,removal,CRA,5,0,0,0,0,?,?,0,0,0,0
464,CERA,1,16,4,removal,CRA,9,0,0,0,0,?,?,0,0,0,0
465,CERA,1,17,1,removal,TYS,30,0,0,0,0,?,?,0,0,0,0
466,CERA,1,17,2,removal,TYS,31,0,0,0,0,?,?,0,0,0,0
467,CERA,1,17,3,removal,TYS,2,0,0,0,0,?,?,0,0,0,0
468,CERA,1,17,4,removal,TYS,14,0,0,0,0,?,?,0,0,0,0
469,CERA,1,18,1,competition,GCD,7,1,1,53,10,1,2,5,0,0,1
470,CERA,1,18,2,competition,GCD,30,0,0,0,0,?,?,0,0,0,0
471,CERA,1,18,3,competition,GCD,22,1,1,62.5,8,3,2,5,0,0,1
472,CERA,1,18,4,competition,GCD,39,1,1,52,9,1,2,4,0,0,1
473,CERA,1,19,1,removal,GCD,26,0,0,0,0,?,?,0,0,0,0
474,CERA,1,19,2,removal,GCD,24,0,0,0,0,?,?,0,0,0,0
475,CERA,1,19,3,removal,GCD,40,0,0,0,0,?,?,0,0,0,0
476,CERA,1,19,4,removal,GCD,18,0,0,0,0,?,?,0,0,0,0
477,CERA,1,20,1,removal,TYS,4,0,0,0,0,?,?,0,0,0,0
478,CERA,1,20,2,removal,TYS,16,0,0,0,0,?,?,0,0,0,0
479,CERA,1,20,3,removal,TYS,12,0,0,0,0,?,?,0,0,0,0
480,CERA,1,20,4,removal,TYS,38,1,1,41,9,1,2,5,0,0,1
481,CERA,2,1,1,removal,GRE,36,0,0,0,0,?,?,0,0,0,0
482,CERA,2,1,2,removal,GRE,10,0,0,0,0,?,?,0,0,0,0
483,CERA,2,1,3,removal,GRE,34,0,0,0,0,?,?,0,0,0,0
484,CERA,2,1,4,removal,GRE,37,0,0,0,0,?,?,0,0,0,0
485,CERA,2,2,1,removal,KZA,26,0,0,0,0,?,?,0,0,0,0
486,CERA,2,2,2,removal,KZA,33,0,0,0,0,?,?,0,0,0,0
487,CERA,2,2,3,removal,KZA,37,0,0,0,0,?,?,0,0,0,0
488,CERA,2,2,4,removal,KZA,32,1,1,20,5,2,2,3,1,1,0
489,CERA,2,3,1,removal,TYS,13,0,0,0,0,?,?,0,0,0,0
490,CERA,2,3,2,removal,TYS,40,0,0,0,0,?,?,0,0,0,0
491,CERA,2,3,3,removal,TYS,33,0,0,0,0,?,?,0,0,0,0
492,CERA,2,3,4,removal,TYS,10,0,0,0,0,?,?,0,0,0,0
493,CERA,2,4,1,removal,CRA,20,1,1,38.5,9,2,2,5,0,0,1
494,CERA,2,4,2,removal,CRA,25,0,0,0,0,?,?,0,0,0,0
495,CERA,2,4,3,removal,CRA,24,0,0,0,0,?,?,0,0,0,0
496,CERA,2,4,4,removal,CRA,19,0,0,0,0,?,?,0,0,0,0
497,CERA,2,5,1,competition,GRE,36,1,1,52.5,10,1,2,4,0,0,1
498,CERA,2,5,2,competition,GRE,10,0,0,0,0,?,?,0,0,0,0
499,CERA,2,5,3,competition,GRE,34,0,0,0,0,?,?,0,0,0,0
500,CERA,2,5,4,competition,GRE,37,1,1,57,8,2,2,4,1,7,0
501,CERA,2,6,1,competition,CRA,35,1,1,31,8,1,1,4,0,0,1
502,CERA,2,6,2,competition,CRA,12,1,1,45,10,2,3,4,0,0,1
503,CERA,2,6,3,competition,CRA,8,1,1,29.5,5,1,2,4,0,0,1
504,CERA,2,6,4,competition,CRA,32,1,1,45.5,9,1,3,4,0,0,1
505,CERA,2,7,1,competition,TYS,12,0,0,0,0,?,?,0,0,0,0
506,CERA,2,7,2,competition,TYS,19,1,1,40,7,1,3,5,2,31,0
507,CERA,2,7,3,competition,TYS,39,0,0,0,0,?,?,0,0,0,0
508,CERA,2,7,4,competition,TYS,8,1,1,55,12,1,3,5,0,0,1
509,CERA,2,8,1,removal,GCD,6,0,0,0,0,?,?,0,0,0,0
510,CERA,2,8,2,removal,GCD,5,0,0,0,0,?,?,0,0,0,0
511,CERA,2,8,3,removal,GCD,1,1,1,40,17,1,2,5,2,3,1
512,CERA,2,8,4,removal,GCD,38,0,0,0,0,?,?,0,0,0,0
513,CERA,2,9,1,competition,GRE,23,1,1,60,11,2,2,5,1,17,0
514,CERA,2,9,2,competition,GRE,31,0,0,0,0,?,?,0,0,0,0
515,CERA,2,9,3,competition,GRE,6,1,1,46.5,9,2,2,4,1,6,0
516,CERA,2,9,4,competition,GRE,17,0,0,0,0,?,?,0,0,0,0
517,CERA,2,10,1,removal,GCD,31,0,0,0,0,?,?,0,0,0,0
518,CERA,2,10,2,removal,GCD,39,0,0,0,0,?,?,0,0,0,0
519,CERA,2,10,3,removal,GCD,33,1,2,46,13,3,3,4,0,0,0
520,CERA,2,10,4,removal,GCD,11,0,0,0,0,?,?,0,0,0,0
521,CERA,2,11,1,competition,GCD,31,0,0,0,0,?,?,0,0,0,0
522,CERA,2,11,2,competition,GCD,39,0,0,0,0,?,?,0,0,0,0
523,CERA,2,11,3,competition,GCD,33,0,0,0,0,?,?,0,0,0,0
524,CERA,2,11,4,competition,GCD,11,1,0,0,0,?,?,0,0,0,0
525,CERA,2,12,1,competition,GCD,6,0,0,0,0,?,?,0,0,0,0
526,CERA,2,12,2,competition,GCD,5,0,0,0,0,?,?,0,0,0,0
527,CERA,2,12,3,competition,GCD,1,0,0,0,0,?,?,0,0,0,0
528,CERA,2,12,4,competition,GCD,38,1,1,57.5,9,2,2,4,1,19,0
529,CERA,2,13,1,competition,KZA,24,0,0,0,0,?,?,0,0,0,0
530,CERA,2,13,2,competition,KZA,30,0,0,0,0,?,?,0,0,0,0
531,CERA,2,13,3,competition,KZA,27,1,1,37,8,1,3,4,0,0,1
532,CERA,2,13,4,competition,KZA,15,1,1,38.5,6,1,1,5,1,8,0
533,CERA,2,14,1,competition,CRA,20,1,1,59.5,11,1,2,4,2,13,0
534,CERA,2,14,2,competition,CRA,25,0,0,0,0,?,?,0,0,0,0
535,CERA,2,14,3,competition,CRA,24,1,1,15,4,2,2,0,0,0,1
536,CERA,2,14,4,competition,CRA,19,1,1,48.5,9,2,2,0,0,0,1
537,CERA,2,15,1,removal,KZA,24,0,0,0,0,?,?,0,0,0,0
538,CERA,2,15,2,removal,KZA,30,0,0,0,0,?,?,0,0,0,0
539,CERA,2,15,3,removal,KZA,27,0,0,0,0,?,?,0,0,0,0
540,CERA,2,15,4,removal,KZA,15,0,0,0,0,?,?,0,0,0,0
541,CERA,2,16,1,competition,KZA,26,0,0,0,0,?,?,0,0,0,0
542,CERA,2,16,2,competition,KZA,33,0,0,0,0,?,?,0,0,0,0
543,CERA,2,16,3,competition,KZA,37,1,1,42,7,1,2,4,0,0,1
544,CERA,2,16,4,competition,KZA,32,1,1,14,5,1,3,1,1,0,0
545,CERA,2,17,1,competition,TYS,13,1,1,37,9,2,2,4,0,0,1
546,CERA,2,17,2,competition,TYS,40,0,0,0,0,?,?,0,0,0,1
547,CERA,2,17,3,competition,TYS,33,1,1,39,19,3,2,4,0,0,1
548,CERA,2,17,4,competition,TYS,10,1,1,34,13,3,2,4,0,0,1
549,CERA,2,18,1,removal,TYS,12,0,0,0,0,?,?,0,0,0,0
550,CERA,2,18,2,removal,TYS,19,0,0,0,0,?,?,0,0,0,0
551,CERA,2,18,3,removal,TYS,39,0,0,0,0,?,?,0,0,0,0
552,CERA,2,18,4,removal,TYS,8,0,0,0,0,?,?,0,0,0,0
553,CERA,2,19,1,removal,CRA,35,0,0,0,0,?,?,0,0,0,0
554,CERA,2,19,2,removal,CRA,12,0,0,0,0,?,?,0,0,0,0
555,CERA,2,19,3,removal,CRA,8,0,0,0,0,?,?,0,0,0,0
556,CERA,2,19,4,removal,CRA,32,0,0,0,0,?,?,0,0,0,0
557,CERA,2,20,1,removal,GRE,23,0,0,0,0,?,?,0,0,0,0
558,CERA,2,20,2,removal,GRE,31,0,0,0,0,?,?,0,0,0,0
559,CERA,2,20,3,removal,GRE,6,0,0,0,0,?,?,0,0,0,0
560,CERA,2,20,4,removal,GRE,17,1,1,37,11,2,2,5,1,14,0
561,CERA,3,1,1,competition,KZA,20,0,0,0,0,?,?,0,0,0,0
562,CERA,3,1,2,competition,KZA,29,0,0,0,0,?,?,0,0,0,0
563,CERA,3,1,3,competition,KZA,10,0,0,0,0,?,?,0,0,0,0
564,CERA,3,1,4,competition,KZA,16,0,0,0,0,?,?,0,0,0,0
565,CERA,3,2,1,removal,GRE,17,1,1,23,6,3,3,5,1,5,0
566,CERA,3,2,2,removal,GRE,34,0,0,0,0,?,?,0,0,0,0
567,CERA,3,2,3,removal,GRE,25,0,0,0,0,?,?,0,0,0,0
568,CERA,3,2,4,removal,GRE,18,0,0,0,0,?,?,0,0,0,0
569,CERA,3,3,1,competition,CRA,33,1,1,50,10,1,2,4,0,0,1
570,CERA,3,3,2,competition,CRA,15,0,0,0,0,?,?,0,0,0,0
571,CERA,3,3,3,competition,CRA,1,0,0,0,0,?,?,0,0,0,0
572,CERA,3,3,4,competition,CRA,15,1,1,50.5,10,2,2,4,0,0,1
573,CERA,3,4,1,removal,KZA,20,0,0,0,0,?,?,0,0,0,0
574,CERA,3,4,2,removal,KZA,29,0,0,0,0,?,?,0,0,0,0
575,CERA,3,4,3,removal,KZA,10,0,0,0,0,?,?,0,0,0,0
576,CERA,3,4,4,removal,KZA,16,0,0,0,0,?,?,0,0,0,0
577,CERA,3,5,1,removal,KZA,34,0,0,0,0,?,?,0,0,0,0
578,CERA,3,5,2,removal,KZA,40,0,0,0,0,?,?,0,0,0,0
579,CERA,3,5,3,removal,KZA,31,1,1,40,12,1,2,5,4,29,1
580,CERA,3,5,4,removal,KZA,18,0,0,0,0,?,?,0,0,0,0
581,CERA,3,6,1,removal,CRA,18,1,1,43,12,2,2,4,0,0,1
582,CERA,3,6,2,removal,CRA,37,0,0,0,0,?,?,0,0,0,0
583,CERA,3,6,3,removal,CRA,21,0,0,0,0,?,?,0,0,0,0
584,CERA,3,6,4,removal,CRA,1,0,0,0,0,?,?,0,0,0,0
585,CERA,3,7,1,competition,GRE,17,?,0,0,0,?,?,0,0,0,0
586,CERA,3,7,2,competition,GRE,34,0,0,0,0,?,?,0,0,0,0
587,CERA,3,7,3,competition,GRE,25,1,0,0,0,?,?,0,0,0,0
588,CERA,3,7,4,competition,GRE,18,?,0,0,0,?,?,0,0,0,0
589,CERA,3,8,1,competition,TYS,15,1,1,42,7,1,1,3,1,4,1
590,CERA,3,8,2,competition,TYS,36,1,0,0,0,?,?,0,0,0,0
591,CERA,3,8,3,competition,TYS,4,1,1,34,7,2,2,3,0,0,1
592,CERA,3,8,4,competition,TYS,34,1,1,48,8,1,2,3,0,0,1
593,CERA,3,9,1,removal,TYS,9,0,0,0,0,?,?,0,0,0,0
594,CERA,3,9,2,removal,TYS,32,0,0,0,0,?,?,0,0,0,0
595,CERA,3,9,3,removal,TYS,21,0,0,0,0,?,?,0,0,0,0
596,CERA,3,9,4,removal,TYS,18,0,0,0,0,?,?,0,0,0,0
597,CERA,3,10,1,removal,GRE,27,1,1,36,10,2,2,0,0,0,1
598,CERA,3,10,2,removal,GRE,29,0,0,0,0,?,?,0,0,0,0
599,CERA,3,10,3,removal,GRE,28,0,0,0,0,?,?,0,0,0,0
600,CERA,3,10,4,removal,GRE,33,0,0,0,0,?,?,0,0,0,0
601,CERA,3,11,1,removal,TYS,15,0,0,0,0,?,?,0,0,0,0
602,CERA,3,11,2,removal,TYS,36,0,0,0,0,?,?,0,0,0,0
603,CERA,3,11,3,removal,TYS,4,0,0,0,0,?,?,0,0,0,0
604,CERA,3,11,4,removal,TYS,34,0,0,0,0,?,?,0,0,0,0
605,CERA,3,12,1,competition,TYS,9,0,0,0,0,?,?,0,0,0,0
606,CERA,3,12,2,competition,TYS,32,0,0,0,0,?,?,0,0,0,0
607,CERA,3,12,3,competition,TYS,21,0,0,0,0,?,?,0,0,0,0
608,CERA,3,12,4,competition,TYS,18,0,0,0,0,?,?,0,0,0,0
609,CERA,3,13,1,removal,CRA,33,0,0,0,0,?,?,0,0,0,0
610,CERA,3,13,2,removal,CRA,15,1,2,53,18,2,2,4,0,0,1
611,CERA,3,13,3,removal,CRA,1,1,1,45.5,19,2,2,5,0,0,1
612,CERA,3,13,4,removal,CRA,15,0,0,0,0,?,?,0,0,0,0
613,CERA,3,14,1,competition,GCD,34,1,1,42.5,9,2,2,5,0,0,1
614,CERA,3,14,2,competition,GCD,4,1,1,47.5,12,2,2,5,0,0,1
615,CERA,3,14,3,competition,GCD,32,1,1,45,10,1,2,5,0,0,1
616,CERA,3,14,4,competition,GCD,37,1,1,31,9,1,2,5,1,3,0
617,CERA,3,15,1,removal,GCD,34,0,0,0,0,?,?,0,0,0,0
618,CERA,3,15,2,removal,GCD,4,0,0,0,0,?,?,0,0,0,0
619,CERA,3,15,3,removal,GCD,32,0,0,0,0,?,?,0,0,0,0
620,CERA,3,15,4,removal,GCD,37,0,0,0,0,?,?,0,0,0,0
621,CERA,3,16,1,competition,CRA,18,1,1,52,9,2,1,4,0,0,1
622,CERA,3,16,2,competition,CRA,37,0,0,0,0,?,?,0,0,0,0
623,CERA,3,16,3,competition,CRA,21,1,1,54,10,2,2,4,0,0,1
624,CERA,3,16,4,competition,CRA,1,1,1,60.5,9,1,1,4,0,0,1
625,CERA,3,17,1,competition,GRE,27,0,0,0,0,?,?,0,0,0,0
626,CERA,3,17,2,competition,GRE,29,0,0,0,0,?,?,0,0,0,0
627,CERA,3,17,3,competition,GRE,28,0,0,0,0,?,?,0,0,0,0
628,CERA,3,17,4,competition,GRE,33,0,0,0,0,?,?,0,0,0,0
629,CERA,3,18,1,competition,GCD,25,0,0,0,0,?,?,0,0,0,0
630,CERA,3,18,2,competition,GCD,16,1,1,60,11,1,2,5,1,43,0
631,CERA,3,18,3,competition,GCD,25,0,0,0,0,?,?,0,0,0,0
632,CERA,3,18,4,competition,GCD,10,0,0,0,0,?,?,0,0,0,0
633,CERA,3,19,1,removal,GCD,25,0,0,0,0,?,?,0,0,0,0
634,CERA,3,19,2,removal,GCD,16,0,0,0,0,?,?,0,0,0,0
635,CERA,3,19,3,removal,GCD,25,1,1,55,23,1,2,5,5,34,1
636,CERA,3,19,4,removal,GCD,10,1,0,0,0,?,?,0,0,0,0
637,CERA,3,20,1,competition,KZA,34,1,1,38,6,1,2,4,0,0,1
638,CERA,3,20,2,competition,KZA,40,0,0,0,0,?,?,0,0,0,0
639,CERA,3,20,3,competition,KZA,31,1,1,45,7,1,1,4,0,0,1
640,CERA,3,20,4,competition,KZA,18,1,1,38,8,1,2,4,0,0,1
641,CERA,4,1,1,removal,TYS,7,0,0,0,0,?,?,0,0,0,0
642,CERA,4,1,2,removal,TYS,8,0,0,0,0,?,?,0,0,0,0
643,CERA,4,1,3,removal,TYS,3,1,1,32.5,10,2,3,4,0,0,1
644,CERA,4,1,4,removal,TYS,40,0,0,0,0,?,?,0,0,0,0
645,CERA,4,2,1,removal,KZA,6,0,0,0,0,?,?,0,0,0,0
646,CERA,4,2,2,removal,KZA,14,0,0,0,0,?,?,0,0,0,0
647,CERA,4,2,3,removal,KZA,13,1,1,38,10,1,3,4,0,0,1
648,CERA,4,2,4,removal,KZA,2,0,0,0,0,?,?,0,0,0,0
649,CERA,4,3,1,removal,CRA,34,1,1,44,12,2,3,4,0,0,1
650,CERA,4,3,2,removal,CRA,33,1,1,45,11,2,3,4,0,0,1
651,CERA,4,3,3,removal,CRA,29,0,0,0,0,?,?,0,0,0,0
652,CERA,4,3,4,removal,CRA,4,1,1,47.5,13,2,3,4,0,0,1
653,CERA,4,4,1,competition,CRA,34,0,0,0,0,?,?,0,0,0,0
654,CERA,4,4,2,competition,CRA,33,1,1,43,11,1,2,4,0,0,1
655,CERA,4,4,3,competition,CRA,29,1,1,?,3,3,3,4,0,0,1
656,CERA,4,4,4,competition,CRA,4,1,1,?,5,3,3,4,0,0,1
657,CERA,4,5,1,competition,GRE,35,1,1,41.5,9,1,3,4,0,0,1
658,CERA,4,5,2,competition,GRE,11,0,0,0,0,?,?,0,0,0,0
659,CERA,4,5,3,competition,GRE,33,0,0,0,0,?,?,0,0,0,0
660,CERA,4,5,4,competition,GRE,3,1,1,42.5,10,1,3,4,0,0,1
661,CERA,4,6,1,removal,TYS,22,0,0,0,0,?,?,0,0,0,0
662,CERA,4,6,2,removal,TYS,27,1,1,23,5,1,1,0,0,0,0
663,CERA,4,6,3,removal,TYS,35,1,1,17,6,2,2,4,0,0,1
664,CERA,4,6,4,removal,TYS,38,0,0,0,0,?,?,0,0,0,0
665,CERA,4,7,1,competition,GRE,4,1,1,43.5,9,2,1,4,0,0,1
