positionID,packID,row,group.position,position,maternalID,paternalID,planting.notes,presence1,leafnumber1,notes1,presence2,leafnumber2,notes2,presence3,leafnumber3,notes3,presence4,flowering4,munched4,notes4,presence5,flowering5,munched5,notes5,presence6,notes6,notes7,presence8,flowering8,crispy.pods8,green.pods8,ground.pods8,pods.on.plant8,seed.ct,green.seed.ct,ground.seed.ct,notes8,final.notes
1702,354,202,11,10.9,190,138,,1,4,,1,6,,1,13,munched,1,0,1,,1,1,1,,1,,,1,1,0,0,0,0,NA,NA,NA,only stem remaining,
1703,354,202,11,11,190,138,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1704,354,202,11,11.1,190,138,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1705,354,202,11,11.2,190,138,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1706,355,202,13,12.8,148,204,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1707,355,202,13,12.9,148,204,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1708,355,202,13,13,148,204,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1709,355,202,13,13.1,148,204,,1,2,,1,7,,1,10,,1,1,0,,1,1,1,,1,,,1,1,6,0,0,9,73,NA,NA,,
1710,355,202,13,13.2,148,204,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1711,356,202,15,14.8,88,124,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1712,356,202,15,14.9,88,124,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1713,356,202,15,15,88,124,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1714,356,202,15,15.1,88,124,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1715,356,202,15,15.2,88,124,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1716,357,202,17,16.8,54,60,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1717,357,202,17,16.9,54,60,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1718,357,202,17,17,54,60,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1719,357,202,17,17.1,54,60,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1720,357,202,17,17.2,54,60,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1721,358,202,19,18.8,133,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1722,358,202,19,18.9,133,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1723,358,202,19,19,133,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1724,358,202,19,19.1,133,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1725,358,202,19,19.2,133,198,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1726,359,202,21,20.8,164,124,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1727,359,202,21,20.9,164,124,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1728,359,202,21,21,164,124,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1729,359,202,21,21.1,164,124,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1730,359,202,21,21.2,164,124,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1731,360,202,23,22.8,4,34,,1,3,,1,12,,1,19,munched,1,1,1,,1,1,1,,1,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1732,360,202,23,22.9,4,34,,1,4,,1,2,,1,6,munched,1,0,1,,1,1,1,,1,,,1,1,0,0,0,0,NA,NA,NA,only stem remaining,
1733,360,202,23,23,4,34,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1734,360,202,23,23.1,4,34,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1735,360,202,23,23.2,4,34,,1,5,,1,16,,1,17,munched,1,1,1,,1,1,1,,1,,,1,1,0,0,0,0,NA,NA,NA,,
1736,361,202,25,24.8,25,71,,0,NA,,1,2,,1,5,,1,0,0,,0,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1737,361,202,25,24.9,25,71,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1738,361,202,25,25,25,71,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1739,361,202,25,25.1,25,71,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1740,361,202,25,25.2,25,71,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1741,362,202,27,26.8,202,126,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1742,362,202,27,26.9,202,126,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1743,362,202,27,27,202,126,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1744,362,202,27,27.1,202,126,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1745,362,202,27,27.2,202,126,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1746,363,202,29,28.8,181,71,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1747,363,202,29,28.9,181,71,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1748,363,202,29,29,181,71,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1749,363,202,29,29.1,181,71,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1750,363,202,29,29.2,181,71,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1751,364,202,31,30.8,4,34,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1752,364,202,31,30.9,4,34,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1753,364,202,31,31,4,34,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1754,364,202,31,31.1,4,34,,1,3,,1,7,,1,14,munched,1,1,1,,1,1,1,,1,,,1,1,12,0,0,5,132,NA,NA,,
1755,364,202,31,31.2,4,34,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1756,365,202,33,32.8,172,98,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1757,365,202,33,32.9,172,98,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1758,365,202,33,33,172,98,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1759,365,202,33,33.1,172,98,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1760,365,202,33,33.2,172,98,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1761,366,202,35,34.8,185,1,all seeds flat,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1762,366,202,35,34.9,185,1,all seeds flat,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1763,366,202,35,35,185,1,all seeds flat,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1764,366,202,35,35.1,185,1,all seeds flat,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1765,366,202,35,35.2,185,1,all seeds flat,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1766,367,202,37,36.8,121,166,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1767,367,202,37,36.9,121,166,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1768,367,202,37,37,121,166,,1,2,,1,5,,1,9,,1,1,0,,1,1,1,,1,,,1,1,1,0,0,2,3,NA,NA,,
1769,367,202,37,37.1,121,166,,1,1,,1,4,,1,15,,1,0,0,,1,1,1,,1,,,1,1,8,0,0,11,62,NA,NA,,
1770,367,202,37,37.2,121,166,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1771,368,202,39,38.8,19,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1772,368,202,39,38.9,19,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1773,368,202,39,39,19,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1774,368,202,39,39.1,19,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1775,368,202,39,39.2,19,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1776,370,202,41,40.8,123,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1777,370,202,41,40.9,123,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1778,370,202,41,41,123,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1779,370,202,41,41.1,123,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1780,370,202,41,41.2,123,135,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1781,372,202,43,42.8,55,98,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1782,372,202,43,42.9,55,98,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1783,372,202,43,43,55,98,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1784,372,202,43,43.1,55,98,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1785,372,202,43,43.2,55,98,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1786,373,203,1,0.8,169,112,,1,4,,1,8,,1,29,,1,0,1,,1,1,1,,1,,,1,1,3,0,0,0,12,NA,NA,munched; we collected 7 pods of uncertain ID,
1787,373,203,1,0.9,169,112,,1,2,,1,4,,1,7,,1,0,1,,1,1,1,,1,,,1,1,0,0,0,0,NA,NA,NA,only stem remaining;  we collected 7 pods of uncertain ID,
1788,373,203,1,1,169,112,,0,NA,qustionable identity,0,NA,misid,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1789,373,203,1,1.1,169,112,,0,NA,,1,0,,1,2,,1,0,0,,1,0,0,,1,,,1,0,NA,NA,NA,NA,NA,NA,NA,,
1790,373,203,1,1.2,169,112,,1,3,,1,1,,1,4,,1,0,1,,1,0,1,,1,,,1,0,NA,NA,NA,NA,NA,NA,NA,,
1791,374,203,3,2.8,41,38,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1792,374,203,3,2.9,41,38,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1793,374,203,3,3,41,38,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1794,374,203,3,3.1,41,38,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1795,374,203,3,3.2,41,38,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1796,375,203,5,4.8,43,8,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1797,375,203,5,4.9,43,8,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1798,375,203,5,5,43,8,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1799,375,203,5,5.1,43,8,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1800,375,203,5,5.2,43,8,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1801,377,203,7,6.8,22,15,,1,5,,1,6,,1,7,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1802,377,203,7,6.9,22,15,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1803,377,203,7,7,22,15,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1804,377,203,7,7.1,22,15,,1,3,,1,6,,1,10,,1,0,1,,1,1,1,,1,only stem remaining,,1,1,0,0,0,0,NA,NA,NA,only stem remaining,
1805,377,203,7,7.2,22,15,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1806,378,203,9,8.8,146,115,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1807,378,203,9,8.9,146,115,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1808,378,203,9,9,146,115,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1809,378,203,9,9.1,146,115,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1810,378,203,9,9.2,146,115,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1811,379,203,11,10.8,133,198,5/21/15: seeds could've been moved around when digging for nail,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1812,379,203,11,10.9,133,198,5/21/15: seeds could've been moved around when digging for nail,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1813,379,203,11,11,133,198,5/21/15: seeds could've been moved around when digging for nail,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1814,379,203,11,11.1,133,198,5/21/15: seeds could've been moved around when digging for nail,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1815,379,203,11,11.2,133,198,5/21/15: seeds could've been moved around when digging for nail,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1816,380,203,13,12.8,24,34,,1,3,,1,9,,1,12,munched,1,1,1,,1,1,1,,1,,,1,1,8,0,1,0,101,NA,11,,
1817,380,203,13,12.9,24,34,,1,4,,1,12,,1,5,munched,1,0,1,,1,1,1,,1,,,1,1,2,0,0,0,18,NA,NA,,
1818,380,203,13,13,24,34,,1,3,,1,13,,1,20,munched,1,0,1,,1,1,1,,1,,,1,1,0,0,0,0,NA,NA,NA,,
1819,380,203,13,13.1,24,34,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1820,380,203,13,13.2,24,34,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1821,381,203,15,14.8,78,112,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1822,381,203,15,14.9,78,112,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1823,381,203,15,15,78,112,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1824,381,203,15,15.1,78,112,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1825,381,203,15,15.2,78,112,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1826,382,203,17,16.8,32,28,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1827,382,203,17,16.9,32,28,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1828,382,203,17,17,32,28,,1,2,,1,5,,1,2,munched,1,0,1,,1,0,1,,1,,,1,0,NA,NA,NA,NA,NA,NA,NA,,
1829,382,203,17,17.1,32,28,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1830,382,203,17,17.2,32,28,,1,3,,1,6,,1,7,munched,1,0,1,,1,1,1,,1,,,1,1,0,0,0,0,NA,NA,NA,,
1831,383,203,19,18.8,19,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1832,383,203,19,18.9,19,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1833,383,203,19,19,19,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1834,383,203,19,19.1,19,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1835,383,203,19,19.2,19,37,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1836,384,203,21,20.8,188,6,,1,4,,1,14,,1,29,munched,1,0,1,,1,1,1,,1,,,1,1,0,0,2,0,NA,NA,13,,
1837,384,203,21,20.9,188,6,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1838,384,203,21,21,188,6,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1839,384,203,21,21.1,188,6,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1840,384,203,21,21.2,188,6,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1841,385,203,23,22.8,30,38,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1842,385,203,23,22.9,30,38,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1843,385,203,23,23,30,38,,1,2,,1,3,,1,7,,1,0,0,,0,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1844,385,203,23,23.1,30,38,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1845,385,203,23,23.2,30,38,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1846,386,203,25,24.8,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1847,386,203,25,24.9,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1848,386,203,25,25,179,131,,0,NA,,0,NA,,0,NA,,1,0,0,,1,1,0,,1,,,1,1,0,2,0,0,NA,11,NA,,
1849,386,203,25,25.1,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1850,386,203,25,25.2,179,131,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1851,387,203,27,26.8,148,204,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1852,387,203,27,26.9,148,204,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1853,387,203,27,27,148,204,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1854,387,203,27,27.1,148,204,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1855,387,203,27,27.2,148,204,,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1856,388,203,29,28.8,188,6,29.2m seed at large,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1857,388,203,29,28.9,188,6,29.2m seed at large,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
1858,388,203,29,29,188,6,29.2m seed at large,0,NA,,0,NA,,0,NA,,0,NA,NA,,NA,NA,NA,,NA,,,0,NA,NA,NA,NA,NA,NA,NA,NA,,
